case:concept:name,concept:name,time:timestamp
7077,Evaluate Past Accidents,2023-01-15 11:36:00
7077,Review Driving History,2023-01-15 11:40:00
7077,Claim Approved or Rejected,2023-01-15 11:51:00
7077,End Claim,2023-01-15 12:04:00
7077,Make Claim Decision,2023-01-15 12:10:00
7078,Start Claim,2023-01-22 21:40:00
7078,Validate Claim Data,2023-01-22 21:50:00
7078,Make Claim Decision,2023-01-22 21:58:00
7078,Check Credit Score,2023-01-22 22:00:00
7078,Check DUI and Speeding,2023-01-22 22:05:00
7078,Review Driving History,2023-01-22 22:07:00
7078,Evaluate Past Accidents,2023-01-22 22:12:00
7078,Claim Approved or Rejected,2023-01-22 22:43:00
7078,End Claim,2023-01-22 23:00:00
7079,Start Claim,2023-01-22 18:55:00
7079,Check Credit Score,2023-01-22 19:01:00
7079,Validate Claim Data,2023-01-22 19:03:00
7079,Make Claim Decision,2023-01-22 19:13:00
7079,Evaluate Past Accidents,2023-01-22 19:15:00
7079,Claim Approved or Rejected,2023-01-22 19:16:00
7079,Review Driving History,2023-01-22 19:25:00
7079,Check DUI and Speeding,2023-01-22 19:40:00
7079,End Claim,2023-01-22 20:07:00
708,Start Claim,2023-01-29 20:05:00
708,Validate Claim Data,2023-01-29 20:12:00
708,Check Credit Score,2023-01-29 20:15:00
708,Evaluate Past Accidents,2023-01-29 20:25:00
708,Review Driving History,2023-01-29 20:35:00
708,Make Claim Decision,2023-01-29 20:47:00
708,Check DUI and Speeding,2023-01-29 20:55:00
708,End Claim,2023-01-29 21:09:00
708,Claim Approved or Rejected,2023-01-29 21:15:00
7080,Start Claim,2023-01-26 15:00:00
7080,Validate Claim Data,2023-01-26 15:05:00
7080,Check Credit Score,2023-01-26 15:08:00
7080,Evaluate Past Accidents,2023-01-26 15:20:00
7080,Review Driving History,2023-01-26 15:21:00
7080,Check DUI and Speeding,2023-01-26 15:35:00
7080,Make Claim Decision,2023-01-26 15:48:00
7080,End Claim,2023-01-26 15:56:00
7080,Claim Approved or Rejected,2023-01-26 16:03:00
7081,Start Claim,2023-01-11 17:48:00
7081,Validate Claim Data,2023-01-11 17:56:00
7081,Check Credit Score,2023-01-11 18:00:00
7081,Check DUI and Speeding,2023-01-11 18:13:00
7081,Review Driving History,2023-01-11 18:18:00
7081,Evaluate Past Accidents,2023-01-11 18:28:00
7081,Make Claim Decision,2023-01-11 18:42:00
7081,Claim Approved or Rejected,2023-01-11 18:58:00
7081,End Claim,2023-01-11 19:00:00
7082,Start Claim,2023-02-04 12:38:00
7082,Validate Claim Data,2023-02-04 12:47:00
7082,Review Driving History,2023-02-04 12:47:00
7082,Evaluate Past Accidents,2023-02-04 12:50:00
7082,Check Credit Score,2023-02-04 12:56:00
7082,Make Claim Decision,2023-02-04 12:56:00
7082,End Claim,2023-02-04 13:10:00
7082,Claim Approved or Rejected,2023-02-04 13:20:00
7082,Check DUI and Speeding,2023-02-04 13:23:00
7083,Start Claim,2023-01-18 12:27:00
7083,Validate Claim Data,2023-01-18 12:33:00
7083,Check Credit Score,2023-01-18 12:41:00
7083,Review Driving History,2023-01-18 12:54:00
7083,Evaluate Past Accidents,2023-01-18 12:55:00
7083,Make Claim Decision,2023-01-18 13:03:00
7083,Check DUI and Speeding,2023-01-18 13:07:00
7083,Claim Approved or Rejected,2023-01-18 13:23:00
7083,End Claim,2023-01-18 13:23:00
7084,Start Claim,2023-01-13 20:21:00
7084,Validate Claim Data,2023-01-13 20:29:00
7084,Check Credit Score,2023-01-13 20:35:00
7084,Make Claim Decision,2023-01-13 20:39:00
7084,Evaluate Past Accidents,2023-01-13 20:41:00
7084,Review Driving History,2023-01-13 20:45:00
7084,Claim Approved or Rejected,2023-01-13 21:03:00
7084,Check DUI and Speeding,2023-01-13 21:11:00
7084,End Claim,2023-01-13 21:17:00
7085,Start Claim,2023-01-02 05:35:00
7085,Validate Claim Data,2023-01-02 05:43:00
7085,Check Credit Score,2023-01-02 05:45:00
7085,Review Driving History,2023-01-02 06:05:00
7085,Claim Approved or Rejected,2023-01-02 06:10:00
7085,Evaluate Past Accidents,2023-01-02 06:15:00
7085,Make Claim Decision,2023-01-02 06:17:00
7085,Check DUI and Speeding,2023-01-02 06:20:00
7085,End Claim,2023-01-02 06:39:00
7086,Start Claim,2023-01-22 20:07:00
7086,Validate Claim Data,2023-01-22 20:13:00
7086,Review Driving History,2023-01-22 20:19:00
7086,Check Credit Score,2023-01-22 20:27:00
7086,Claim Approved or Rejected,2023-01-22 20:35:00
7086,Check DUI and Speeding,2023-01-22 20:37:00
7086,Evaluate Past Accidents,2023-01-22 20:43:00
7086,End Claim,2023-01-22 20:47:00
7086,Make Claim Decision,2023-01-22 20:49:00
7087,Start Claim,2023-01-16 15:28:00
7087,Validate Claim Data,2023-01-16 15:35:00
7087,Check Credit Score,2023-01-16 15:36:00
7087,Make Claim Decision,2023-01-16 15:46:00
7087,Evaluate Past Accidents,2023-01-16 15:48:00
7087,Review Driving History,2023-01-16 15:58:00
7087,Check DUI and Speeding,2023-01-16 16:08:00
7087,End Claim,2023-01-16 16:08:00
7087,Claim Approved or Rejected,2023-01-16 16:24:00
7088,Start Claim,2023-01-23 22:51:00
7088,Validate Claim Data,2023-01-23 22:58:00
7088,Review Driving History,2023-01-23 23:06:00
7088,Check Credit Score,2023-01-23 23:11:00
7088,Claim Approved or Rejected,2023-01-23 23:12:00
7088,Evaluate Past Accidents,2023-01-23 23:15:00
7088,Make Claim Decision,2023-01-23 23:15:00
7088,End Claim,2023-01-23 23:23:00
7088,Check DUI and Speeding,2023-01-23 23:36:00
7089,Start Claim,2023-01-21 20:57:00
7089,Validate Claim Data,2023-01-21 21:01:00
7089,Check Credit Score,2023-01-21 21:03:00
7089,Evaluate Past Accidents,2023-01-21 21:25:00
7089,Claim Approved or Rejected,2023-01-21 21:25:00
7089,Review Driving History,2023-01-21 21:27:00
7089,Check DUI and Speeding,2023-01-21 21:32:00
7089,End Claim,2023-01-21 21:37:00
7089,Make Claim Decision,2023-01-21 21:51:00
709,Start Claim,2023-01-20 00:38:00
709,Validate Claim Data,2023-01-20 00:48:00
709,Check Credit Score,2023-01-20 00:52:00
709,Review Driving History,2023-01-20 00:56:00
709,Evaluate Past Accidents,2023-01-20 00:58:00
709,Make Claim Decision,2023-01-20 01:14:00
709,Check DUI and Speeding,2023-01-20 01:18:00
709,End Claim,2023-01-20 01:34:00
709,Claim Approved or Rejected,2023-01-20 01:41:00
7090,Start Claim,2023-01-13 19:06:00
7090,Validate Claim Data,2023-01-13 19:15:00
7090,Check Credit Score,2023-01-13 19:16:00
7090,Evaluate Past Accidents,2023-01-13 19:18:00
7090,Review Driving History,2023-01-13 19:21:00
7090,End Claim,2023-01-13 19:30:00
7090,Check DUI and Speeding,2023-01-13 19:36:00
7090,Claim Approved or Rejected,2023-01-13 19:55:00
7090,Make Claim Decision,2023-01-13 20:06:00
7091,Start Claim,2023-01-13 11:39:00
7091,Check Credit Score,2023-01-13 11:47:00
7091,Validate Claim Data,2023-01-13 11:49:00
7091,Evaluate Past Accidents,2023-01-13 11:51:00
7091,Make Claim Decision,2023-01-13 11:57:00
7091,Review Driving History,2023-01-13 12:03:00
7091,Check DUI and Speeding,2023-01-13 12:04:00
7091,Claim Approved or Rejected,2023-01-13 12:49:00
7091,End Claim,2023-01-13 12:59:00
7092,Start Claim,2023-01-06 22:49:00
7092,Validate Claim Data,2023-01-06 22:59:00
7092,Check Credit Score,2023-01-06 22:59:00
7092,Review Driving History,2023-01-06 23:01:00
7092,Evaluate Past Accidents,2023-01-06 23:17:00
7092,Check DUI and Speeding,2023-01-06 23:24:00
7092,Make Claim Decision,2023-01-06 23:31:00
7092,End Claim,2023-01-06 23:53:00
7092,Claim Approved or Rejected,2023-01-06 23:59:00
7093,Start Claim,2023-01-10 01:40:00
7093,Validate Claim Data,2023-01-10 01:45:00
7093,Check Credit Score,2023-01-10 01:52:00
7093,Review Driving History,2023-01-10 01:55:00
7093,Make Claim Decision,2023-01-10 01:58:00
7093,Evaluate Past Accidents,2023-01-10 02:00:00
7093,Claim Approved or Rejected,2023-01-10 02:15:00
7093,Check DUI and Speeding,2023-01-10 02:20:00
7093,End Claim,2023-01-10 02:20:00
7094,Start Claim,2023-01-14 04:30:00
7094,Validate Claim Data,2023-01-14 04:34:00
7094,Check Credit Score,2023-01-14 04:44:00
7094,Review Driving History,2023-01-14 04:57:00
7094,Check DUI and Speeding,2023-01-14 05:00:00
7094,Evaluate Past Accidents,2023-01-14 05:02:00
7094,Claim Approved or Rejected,2023-01-14 05:12:00
7094,Make Claim Decision,2023-01-14 05:18:00
7094,End Claim,2023-01-14 05:18:00
7095,Start Claim,2023-01-01 23:19:00
7095,Validate Claim Data,2023-01-01 23:23:00
7095,Check Credit Score,2023-01-01 23:25:00
7095,Check DUI and Speeding,2023-01-01 23:34:00
7095,Review Driving History,2023-01-01 23:43:00
7095,Evaluate Past Accidents,2023-01-01 23:43:00
7095,Make Claim Decision,2023-01-01 23:55:00
7095,Claim Approved or Rejected,2023-01-02 00:08:00
7095,End Claim,2023-01-02 00:39:00
7096,Start Claim,2023-01-04 00:23:00
7096,Validate Claim Data,2023-01-04 00:26:00
7096,Check Credit Score,2023-01-04 00:41:00
7096,End Claim,2023-01-04 00:47:00
7096,Review Driving History,2023-01-04 00:50:00
7096,Make Claim Decision,2023-01-04 00:59:00
7096,Evaluate Past Accidents,2023-01-04 01:03:00
7096,Claim Approved or Rejected,2023-01-04 01:12:00
7096,Check DUI and Speeding,2023-01-04 01:13:00
7097,Start Claim,2023-01-14 14:24:00
7097,Validate Claim Data,2023-01-14 14:29:00
7097,Check Credit Score,2023-01-14 14:40:00
7097,Review Driving History,2023-01-14 14:48:00
7097,Evaluate Past Accidents,2023-01-14 14:48:00
7097,Claim Approved or Rejected,2023-01-14 14:52:00
7097,End Claim,2023-01-14 15:04:00
7097,Make Claim Decision,2023-01-14 15:06:00
7097,Check DUI and Speeding,2023-01-14 15:09:00
7098,Start Claim,2023-01-30 21:21:00
7098,Validate Claim Data,2023-01-30 21:29:00
7098,Check Credit Score,2023-01-30 21:37:00
7098,Check DUI and Speeding,2023-01-30 21:41:00
7098,Evaluate Past Accidents,2023-01-30 21:45:00
7098,Make Claim Decision,2023-01-30 21:45:00
7098,Review Driving History,2023-01-30 21:48:00
7098,End Claim,2023-01-30 21:53:00
7098,Claim Approved or Rejected,2023-01-30 22:03:00
7099,Start Claim,2023-01-16 18:32:00
7099,Validate Claim Data,2023-01-16 18:35:00
7099,Check Credit Score,2023-01-16 18:52:00
7099,Review Driving History,2023-01-16 18:53:00
7099,Make Claim Decision,2023-01-16 19:08:00
7099,Evaluate Past Accidents,2023-01-16 19:12:00
7099,Check DUI and Speeding,2023-01-16 19:12:00
7099,End Claim,2023-01-16 19:20:00
7099,Claim Approved or Rejected,2023-01-16 19:35:00
71,Start Claim,2023-01-13 01:45:00
71,Validate Claim Data,2023-01-13 01:52:00
71,Check Credit Score,2023-01-13 01:59:00
71,Evaluate Past Accidents,2023-01-13 02:01:00
71,Make Claim Decision,2023-01-13 02:09:00
71,Review Driving History,2023-01-13 02:12:00
71,Claim Approved or Rejected,2023-01-13 02:20:00
71,Check DUI and Speeding,2023-01-13 02:30:00
71,End Claim,2023-01-13 03:05:00
710,Start Claim,2023-01-29 05:35:00
710,Validate Claim Data,2023-01-29 05:45:00
710,Review Driving History,2023-01-29 05:47:00
710,Check Credit Score,2023-01-29 05:51:00
710,Claim Approved or Rejected,2023-01-29 05:56:00
710,Evaluate Past Accidents,2023-01-29 05:59:00
710,Make Claim Decision,2023-01-29 06:11:00
710,Check DUI and Speeding,2023-01-29 06:25:00
710,End Claim,2023-01-29 06:31:00
7100,Start Claim,2023-01-09 17:42:00
7100,Validate Claim Data,2023-01-09 17:50:00
7100,Evaluate Past Accidents,2023-01-09 17:54:00
7100,Check Credit Score,2023-01-09 17:58:00
7100,Review Driving History,2023-01-09 18:00:00
7100,Check DUI and Speeding,2023-01-09 18:12:00
7100,Make Claim Decision,2023-01-09 18:24:00
7100,Claim Approved or Rejected,2023-01-09 18:45:00
7100,End Claim,2023-01-09 18:54:00
7101,Start Claim,2023-01-03 09:19:00
7101,Validate Claim Data,2023-01-03 09:29:00
7101,Check Credit Score,2023-01-03 09:39:00
7101,Review Driving History,2023-01-03 09:43:00
7101,Evaluate Past Accidents,2023-01-03 09:59:00
7101,Check DUI and Speeding,2023-01-03 09:59:00
7101,End Claim,2023-01-03 09:59:00
7101,Claim Approved or Rejected,2023-01-03 10:08:00
7101,Make Claim Decision,2023-01-03 10:19:00
7102,Start Claim,2023-01-14 04:47:00
7102,Validate Claim Data,2023-01-14 04:51:00
7102,Check Credit Score,2023-01-14 04:55:00
7102,Review Driving History,2023-01-14 04:59:00
7102,Evaluate Past Accidents,2023-01-14 05:15:00
7102,End Claim,2023-01-14 05:19:00
7102,Make Claim Decision,2023-01-14 05:23:00
7102,Check DUI and Speeding,2023-01-14 05:27:00
7102,Claim Approved or Rejected,2023-01-14 05:29:00
7103,Start Claim,2023-01-08 19:04:00
7103,Validate Claim Data,2023-01-08 19:12:00
7103,Check Credit Score,2023-01-08 19:14:00
7103,Evaluate Past Accidents,2023-01-08 19:20:00
7103,Make Claim Decision,2023-01-08 19:22:00
7103,Claim Approved or Rejected,2023-01-08 19:25:00
7103,Review Driving History,2023-01-08 19:34:00
7103,End Claim,2023-01-08 19:44:00
7103,Check DUI and Speeding,2023-01-08 19:54:00
7104,Start Claim,2023-01-08 02:40:00
7104,Validate Claim Data,2023-01-08 02:43:00
7104,Check Credit Score,2023-01-08 02:52:00
7104,Make Claim Decision,2023-01-08 02:58:00
7104,Claim Approved or Rejected,2023-01-08 03:01:00
7104,End Claim,2023-01-08 03:04:00
7104,Review Driving History,2023-01-08 03:07:00
7104,Evaluate Past Accidents,2023-01-08 03:20:00
7104,Check DUI and Speeding,2023-01-08 03:30:00
7105,Start Claim,2023-02-03 11:07:00
7105,Check Credit Score,2023-02-03 11:13:00
7105,Review Driving History,2023-02-03 11:16:00
7105,Validate Claim Data,2023-02-03 11:17:00
7105,Evaluate Past Accidents,2023-02-03 11:23:00
7105,Make Claim Decision,2023-02-03 11:43:00
7105,Claim Approved or Rejected,2023-02-03 11:49:00
7105,Check DUI and Speeding,2023-02-03 11:57:00
7105,End Claim,2023-02-03 12:27:00
7106,Start Claim,2023-02-03 07:49:00
7106,Validate Claim Data,2023-02-03 07:52:00
7106,Check Credit Score,2023-02-03 07:57:00
7106,Review Driving History,2023-02-03 07:58:00
7106,End Claim,2023-02-03 08:21:00
7106,Evaluate Past Accidents,2023-02-03 08:25:00
7106,Check DUI and Speeding,2023-02-03 08:29:00
7106,Make Claim Decision,2023-02-03 08:49:00
7106,Claim Approved or Rejected,2023-02-03 08:52:00
7107,Start Claim,2023-01-25 00:46:00
7107,Validate Claim Data,2023-01-25 00:55:00
7107,Check Credit Score,2023-01-25 01:00:00
7107,Evaluate Past Accidents,2023-01-25 01:10:00
7107,Review Driving History,2023-01-25 01:16:00
7107,Check DUI and Speeding,2023-01-25 01:16:00
7107,Make Claim Decision,2023-01-25 01:28:00
7107,Claim Approved or Rejected,2023-01-25 01:56:00
7107,End Claim,2023-01-25 01:58:00
7108,Start Claim,2023-01-22 19:50:00
7108,Review Driving History,2023-01-22 19:59:00
7108,Validate Claim Data,2023-01-22 20:00:00
7108,Check Credit Score,2023-01-22 20:02:00
7108,Evaluate Past Accidents,2023-01-22 20:10:00
7108,End Claim,2023-01-22 20:22:00
7108,Make Claim Decision,2023-01-22 20:26:00
7108,Check DUI and Speeding,2023-01-22 20:30:00
7108,Claim Approved or Rejected,2023-01-22 20:32:00
7109,Start Claim,2023-01-28 16:25:00
7109,Validate Claim Data,2023-01-28 16:35:00
7109,Check Credit Score,2023-01-28 16:35:00
7109,Review Driving History,2023-01-28 16:40:00
7109,Evaluate Past Accidents,2023-01-28 16:53:00
7109,Check DUI and Speeding,2023-01-28 16:55:00
7109,Make Claim Decision,2023-01-28 17:01:00
7109,Claim Approved or Rejected,2023-01-28 17:21:00
7109,End Claim,2023-01-28 17:37:00
711,Start Claim,2023-01-22 11:50:00
711,Validate Claim Data,2023-01-22 11:53:00
711,Check Credit Score,2023-01-22 12:00:00
711,Review Driving History,2023-01-22 12:14:00
711,Check DUI and Speeding,2023-01-22 12:15:00
711,Make Claim Decision,2023-01-22 12:20:00
711,Evaluate Past Accidents,2023-01-22 12:22:00
711,End Claim,2023-01-22 12:46:00
711,Claim Approved or Rejected,2023-01-22 13:00:00
7110,Start Claim,2023-01-26 21:37:00
7110,Validate Claim Data,2023-01-26 21:45:00
7110,Review Driving History,2023-01-26 21:46:00
7110,Check Credit Score,2023-01-26 21:57:00
7110,Claim Approved or Rejected,2023-01-26 21:58:00
7110,Check DUI and Speeding,2023-01-26 22:12:00
7110,Evaluate Past Accidents,2023-01-26 22:17:00
7110,Make Claim Decision,2023-01-26 22:25:00
7110,End Claim,2023-01-26 22:41:00
7111,Start Claim,2023-01-20 01:44:00
7111,Validate Claim Data,2023-01-20 01:54:00
7111,Check Credit Score,2023-01-20 02:02:00
7111,Review Driving History,2023-01-20 02:05:00
7111,Make Claim Decision,2023-01-20 02:14:00
7111,Evaluate Past Accidents,2023-01-20 02:16:00
7111,Check DUI and Speeding,2023-01-20 02:34:00
7111,Claim Approved or Rejected,2023-01-20 02:40:00
7111,End Claim,2023-01-20 02:56:00
7112,Start Claim,2023-01-28 23:28:00
7112,Validate Claim Data,2023-01-28 23:38:00
7112,Review Driving History,2023-01-28 23:40:00
7112,Check Credit Score,2023-01-28 23:44:00
7112,Evaluate Past Accidents,2023-01-28 23:44:00
7112,Check DUI and Speeding,2023-01-28 23:58:00
7112,Make Claim Decision,2023-01-28 23:58:00
7112,End Claim,2023-01-29 00:08:00
7112,Claim Approved or Rejected,2023-01-29 00:24:00
7113,Start Claim,2023-01-28 21:29:00
7113,Validate Claim Data,2023-01-28 21:38:00
7113,Check Credit Score,2023-01-28 21:41:00
7113,Review Driving History,2023-01-28 21:41:00
7113,Claim Approved or Rejected,2023-01-28 21:57:00
7113,Evaluate Past Accidents,2023-01-28 22:01:00
7113,Make Claim Decision,2023-01-28 22:05:00
7113,Check DUI and Speeding,2023-01-28 22:19:00
7113,End Claim,2023-01-28 22:33:00
7114,Start Claim,2023-01-05 01:45:00
7114,Review Driving History,2023-01-05 01:54:00
7114,Validate Claim Data,2023-01-05 01:55:00
7114,Check Credit Score,2023-01-05 02:01:00
7114,Check DUI and Speeding,2023-01-05 02:20:00
7114,Evaluate Past Accidents,2023-01-05 02:21:00
7114,Make Claim Decision,2023-01-05 02:21:00
7114,Claim Approved or Rejected,2023-01-05 02:27:00
7114,End Claim,2023-01-05 02:49:00
7115,Start Claim,2023-01-10 16:16:00
7115,Validate Claim Data,2023-01-10 16:23:00
7115,Check Credit Score,2023-01-10 16:26:00
7115,Review Driving History,2023-01-10 16:31:00
7115,Evaluate Past Accidents,2023-01-10 16:56:00
7115,Check DUI and Speeding,2023-01-10 16:56:00
7115,End Claim,2023-01-10 17:04:00
7115,Claim Approved or Rejected,2023-01-10 17:05:00
7115,Make Claim Decision,2023-01-10 17:10:00
7116,Start Claim,2023-01-10 19:01:00
7116,Validate Claim Data,2023-01-10 19:06:00
7116,Review Driving History,2023-01-10 19:13:00
7116,Check Credit Score,2023-01-10 19:19:00
7116,End Claim,2023-01-10 19:25:00
7116,Make Claim Decision,2023-01-10 19:31:00
7116,Evaluate Past Accidents,2023-01-10 19:33:00
7116,Check DUI and Speeding,2023-01-10 19:41:00
7116,Claim Approved or Rejected,2023-01-10 19:43:00
7117,Start Claim,2023-02-03 03:19:00
7117,Validate Claim Data,2023-02-03 03:23:00
7117,Check Credit Score,2023-02-03 03:25:00
7117,Review Driving History,2023-02-03 03:31:00
7117,Evaluate Past Accidents,2023-02-03 03:31:00
7117,Make Claim Decision,2023-02-03 03:37:00
7117,End Claim,2023-02-03 03:51:00
7117,Check DUI and Speeding,2023-02-03 03:54:00
7117,Claim Approved or Rejected,2023-02-03 03:54:00
7118,Start Claim,2023-01-14 13:55:00
7118,Validate Claim Data,2023-01-14 14:02:00
7118,Check Credit Score,2023-01-14 14:07:00
7118,Review Driving History,2023-01-14 14:13:00
7118,Check DUI and Speeding,2023-01-14 14:15:00
7118,Evaluate Past Accidents,2023-01-14 14:19:00
7118,End Claim,2023-01-14 14:27:00
7118,Claim Approved or Rejected,2023-01-14 14:51:00
7118,Make Claim Decision,2023-01-14 14:55:00
7119,Start Claim,2023-01-28 22:27:00
7119,Validate Claim Data,2023-01-28 22:33:00
7119,Check Credit Score,2023-01-28 22:35:00
7119,Review Driving History,2023-01-28 22:51:00
7119,Evaluate Past Accidents,2023-01-28 22:51:00
7119,Claim Approved or Rejected,2023-01-28 22:55:00
7119,Check DUI and Speeding,2023-01-28 23:17:00
7119,Make Claim Decision,2023-01-28 23:27:00
7119,End Claim,2023-01-28 23:47:00
712,Start Claim,2023-01-19 00:43:00
712,Validate Claim Data,2023-01-19 00:46:00
712,Check Credit Score,2023-01-19 00:55:00
712,Check DUI and Speeding,2023-01-19 00:58:00
712,Review Driving History,2023-01-19 01:13:00
712,Claim Approved or Rejected,2023-01-19 01:18:00
712,Evaluate Past Accidents,2023-01-19 01:23:00
712,Make Claim Decision,2023-01-19 01:31:00
712,End Claim,2023-01-19 02:03:00
7120,Start Claim,2023-01-29 11:56:00
7120,Validate Claim Data,2023-01-29 12:03:00
7120,Evaluate Past Accidents,2023-01-29 12:08:00
7120,Review Driving History,2023-01-29 12:11:00
7120,Check Credit Score,2023-01-29 12:12:00
7120,Make Claim Decision,2023-01-29 12:14:00
7120,Check DUI and Speeding,2023-01-29 12:16:00
7120,End Claim,2023-01-29 12:20:00
7120,Claim Approved or Rejected,2023-01-29 12:24:00
7121,Start Claim,2023-01-07 04:35:00
7121,Validate Claim Data,2023-01-07 04:38:00
7121,Check Credit Score,2023-01-07 04:45:00
7121,Review Driving History,2023-01-07 04:59:00
7121,Check DUI and Speeding,2023-01-07 05:10:00
7121,Evaluate Past Accidents,2023-01-07 05:11:00
7121,Make Claim Decision,2023-01-07 05:17:00
7121,End Claim,2023-01-07 05:23:00
7121,Claim Approved or Rejected,2023-01-07 05:45:00
7122,Start Claim,2023-01-05 00:12:00
7122,Validate Claim Data,2023-01-05 00:15:00
7122,Evaluate Past Accidents,2023-01-05 00:24:00
7122,Review Driving History,2023-01-05 00:27:00
7122,Check Credit Score,2023-01-05 00:32:00
7122,Make Claim Decision,2023-01-05 00:42:00
7122,Check DUI and Speeding,2023-01-05 00:52:00
7122,End Claim,2023-01-05 01:00:00
7122,Claim Approved or Rejected,2023-01-05 01:22:00
7123,Start Claim,2023-01-25 01:41:00
7123,Validate Claim Data,2023-01-25 01:44:00
7123,Evaluate Past Accidents,2023-01-25 01:53:00
7123,Check Credit Score,2023-01-25 01:57:00
7123,Claim Approved or Rejected,2023-01-25 02:02:00
7123,End Claim,2023-01-25 02:05:00
7123,Review Driving History,2023-01-25 02:08:00
7123,Make Claim Decision,2023-01-25 02:17:00
7123,Check DUI and Speeding,2023-01-25 02:26:00
7124,Start Claim,2023-02-03 03:25:00
7124,Validate Claim Data,2023-02-03 03:29:00
7124,Check Credit Score,2023-02-03 03:31:00
7124,Claim Approved or Rejected,2023-02-03 03:46:00
7124,Review Driving History,2023-02-03 03:49:00
7124,Make Claim Decision,2023-02-03 03:49:00
7124,Evaluate Past Accidents,2023-02-03 03:57:00
7124,Check DUI and Speeding,2023-02-03 04:05:00
7124,End Claim,2023-02-03 04:21:00
7125,Start Claim,2023-01-13 16:18:00
7125,Check Credit Score,2023-01-13 16:24:00
7125,Validate Claim Data,2023-01-13 16:27:00
7125,Claim Approved or Rejected,2023-01-13 16:46:00
7125,Review Driving History,2023-01-13 16:48:00
7125,Evaluate Past Accidents,2023-01-13 16:50:00
7125,Make Claim Decision,2023-01-13 16:54:00
7125,Check DUI and Speeding,2023-01-13 16:58:00
7125,End Claim,2023-01-13 17:22:00
7126,Start Claim,2023-02-03 22:59:00
7126,Validate Claim Data,2023-02-03 23:02:00
7126,Check Credit Score,2023-02-03 23:13:00
7126,Make Claim Decision,2023-02-03 23:17:00
7126,Evaluate Past Accidents,2023-02-03 23:23:00
7126,Review Driving History,2023-02-03 23:26:00
7126,Check DUI and Speeding,2023-02-03 23:29:00
7126,End Claim,2023-02-03 23:47:00
7126,Claim Approved or Rejected,2023-02-03 23:48:00
7127,Start Claim,2023-01-06 19:24:00
7127,Validate Claim Data,2023-01-06 19:31:00
7127,Check Credit Score,2023-01-06 19:32:00
7127,Evaluate Past Accidents,2023-01-06 19:40:00
7127,Review Driving History,2023-01-06 19:42:00
7127,Claim Approved or Rejected,2023-01-06 19:52:00
7127,Check DUI and Speeding,2023-01-06 20:09:00
7127,Make Claim Decision,2023-01-06 20:18:00
7127,End Claim,2023-01-06 20:28:00
7128,Start Claim,2023-01-12 17:37:00
7128,Validate Claim Data,2023-01-12 17:41:00
7128,Review Driving History,2023-01-12 17:49:00
7128,Check Credit Score,2023-01-12 17:57:00
7128,Evaluate Past Accidents,2023-01-12 18:17:00
7128,Check DUI and Speeding,2023-01-12 18:17:00
7128,Make Claim Decision,2023-01-12 18:25:00
7128,Claim Approved or Rejected,2023-01-12 18:40:00
7128,End Claim,2023-01-12 18:41:00
7129,Start Claim,2023-01-16 22:58:00
7129,Validate Claim Data,2023-01-16 23:02:00
7129,Review Driving History,2023-01-16 23:07:00
7129,Check Credit Score,2023-01-16 23:08:00
7129,Check DUI and Speeding,2023-01-16 23:13:00
7129,Evaluate Past Accidents,2023-01-16 23:38:00
7129,End Claim,2023-01-16 23:46:00
7129,Make Claim Decision,2023-01-16 23:52:00
7129,Claim Approved or Rejected,2023-01-17 00:08:00
713,Start Claim,2023-01-22 02:27:00
713,Validate Claim Data,2023-01-22 02:31:00
713,Check Credit Score,2023-01-22 02:39:00
713,Review Driving History,2023-01-22 02:42:00
713,Evaluate Past Accidents,2023-01-22 02:47:00
713,Check DUI and Speeding,2023-01-22 03:07:00
713,Make Claim Decision,2023-01-22 03:27:00
713,Claim Approved or Rejected,2023-01-22 03:30:00
713,End Claim,2023-01-22 03:47:00
7130,Start Claim,2023-02-04 09:33:00
7130,Validate Claim Data,2023-02-04 09:43:00
7130,Check Credit Score,2023-02-04 09:43:00
7130,Evaluate Past Accidents,2023-02-04 09:53:00
7130,Make Claim Decision,2023-02-04 09:57:00
7130,Review Driving History,2023-02-04 10:00:00
7130,Check DUI and Speeding,2023-02-04 10:18:00
7130,Claim Approved or Rejected,2023-02-04 10:22:00
7130,End Claim,2023-02-04 10:37:00
7131,Start Claim,2023-02-04 02:17:00
7131,Validate Claim Data,2023-02-04 02:24:00
7131,Review Driving History,2023-02-04 02:26:00
7131,Check DUI and Speeding,2023-02-04 02:32:00
7131,Check Credit Score,2023-02-04 02:37:00
7131,Make Claim Decision,2023-02-04 02:47:00
7131,Claim Approved or Rejected,2023-02-04 02:52:00
7131,Evaluate Past Accidents,2023-02-04 02:53:00
7131,End Claim,2023-02-04 03:05:00
7132,Start Claim,2023-01-06 16:52:00
7132,Check Credit Score,2023-01-06 17:00:00
7132,Validate Claim Data,2023-01-06 17:01:00
7132,Review Driving History,2023-01-06 17:16:00
7132,Evaluate Past Accidents,2023-01-06 17:16:00
7132,Check DUI and Speeding,2023-01-06 17:22:00
7132,Make Claim Decision,2023-01-06 17:28:00
7132,End Claim,2023-01-06 17:40:00
7132,Claim Approved or Rejected,2023-01-06 17:48:00
7133,Start Claim,2023-01-28 01:29:00
7133,Validate Claim Data,2023-01-28 01:34:00
7133,Check Credit Score,2023-01-28 01:39:00
